"taxon","lfc_oat_G2","padj_oat_G2","lfc_oat_G3","padj_oat_G3","lfc_wheat_G2","padj_wheat_G2","lfc_wheat_G3","padj_wheat_G3","OrderName","oat_same_direction","oat_any_sig","oat_arrow","wheat_same_direction","wheat_any_sig","wheat_arrow"
"56608e86a31ec3abf3104bac70d18145",-24.3232567844707,NA,NA,NA,6.20446661928913,NA,23.8773769405157,NA,"Chlamydiales",FALSE,FALSE,"",TRUE,FALSE,""
"f1182280951cffb95bcbd92043756d94",-21.7459667148216,NA,NA,NA,-23.8012150458129,NA,NA,NA,"Unclassified Actinomycetia",FALSE,FALSE,"",FALSE,FALSE,""
"f1170c4937094648423f1d76f7e2d8df",-0.437332722579066,0.985781874473529,2.00344635871365,0.989542090929423,1.39054857016386,0.995169205101226,-0.895826262777301,0.99577218501488,"Christensenellales",FALSE,FALSE,"",FALSE,FALSE,""
"e17563b3df444656591db2ee65e212f1",1.50849724515681,0.975146461204518,-0.0545035903872897,0.989542090929423,-0.41332772242438,0.995169205101226,0.867591840499217,0.99577218501488,"Lachnospirales",FALSE,FALSE,"",FALSE,FALSE,""
"9389cc5e24fcb8fd40794cda2f4a20f0",24.0561874345226,NA,0.0265871025732854,NA,-1.30801055449157,0.995169205101226,12.648078489076,5.78935316996008e-05,"Tissierellales",TRUE,FALSE,"",FALSE,TRUE,""
"6b5cefcaf2c763625299668325ee6e9f",-1.87167047304183,0.975146461204518,26.1831955265043,1.5223304432274e-13,-0.239019314604286,0.995169205101226,-12.8241172960842,0.000403821913998108,"Clostridiales",FALSE,TRUE,"",TRUE,TRUE,"↓W"
"bed31d2068628f5ea4b04ff895c03c91",-0.0932888438641977,NA,-24.6783864936095,NA,-0.364583207032455,0.995169205101226,-25.6573160485397,1.38787924161774e-09,"Paenibacillales",TRUE,FALSE,"",TRUE,TRUE,"↓W"
"e3e3014e2d09d44133f5a2cb53364b07",23.8570961869758,NA,NA,NA,NA,NA,-26.0441579763629,9.37465306704267e-10,"Alicyclobacillales",FALSE,FALSE,"",FALSE,TRUE,""
"27ca29a04c426a28399fb0ed50f16372",2.35063173539459,0.975146461204518,25.9379534780205,1.68402145571399e-13,0.66080644092251,0.995169205101226,-1.92650588939896,NA,"Peptostreptococcales",TRUE,TRUE,"↑O",FALSE,FALSE,""
"566c5e9da9c7d5cef504e472c2abbd60",-0.777052038725598,NA,-5.9161440377693,NA,-0.77293473871323,NA,22.7116134319034,NA,"Desulfitobacteriales",TRUE,FALSE,"",FALSE,FALSE,""
"aa935103e3f612d4a45a649b5acab4e0",0.745778440172622,0.975146461204518,-0.63071388794173,0.989542090929423,0.75302084437722,0.995169205101226,-0.0175867775770863,0.99577218501488,"Oscillospirales",FALSE,FALSE,"",FALSE,FALSE,""
"9f872c9b2b6199958b38261da0c19fe1",23.6122596905953,NA,0.152323009077958,NA,2.07426298416176,0.995169205101226,-1.04391786666028,NA,"Unclassified Clostridia",TRUE,FALSE,"",FALSE,FALSE,""
"c2a6b8375554b9e6a5eb75880d6e4504",-25.1357041240539,NA,NA,NA,24.2241572595037,1.40452828160353e-11,-25.526470219924,1.5494854404057e-09,"Bryobacterales",FALSE,FALSE,"",FALSE,TRUE,""
"b35e61c24debef5636f49b6fed9ad82d",-25.5663200467784,NA,NA,NA,-23.6608725497747,NA,NA,NA,"Gastranaerophilales",FALSE,FALSE,"",FALSE,FALSE,""
"ec3ee7dacd24bb66173f5d85c5d6e2e4",-24.9626638184384,1.41919865748393e-12,23.5855142873995,NA,1.48205921865235,NA,23.5206437061691,4.4392314993761e-08,"Solirubrobacterales",FALSE,TRUE,"",TRUE,TRUE,"↑W"
"68733d76fa8687dccbdd9d9e8f387018",-25.495174881003,NA,NA,NA,NA,NA,NA,NA,"UBA5794",FALSE,FALSE,"",FALSE,FALSE,""
"cf12592db84b8fe64eff91c601ee388a",-21.6258107100141,NA,-5.18619107681594,0.400407223091475,23.3630338720847,NA,NA,NA,"Unclassified Actinobacteriota",TRUE,FALSE,"",FALSE,FALSE,""
"9b1614e795daf36d080a0409abbb7975",-24.15329025777,NA,2.30083592140905,0.989542090929423,-0.372724879943851,0.995169205101226,NA,NA,"Acidimicrobiales",FALSE,FALSE,"",FALSE,FALSE,""
"7d952f43664b4082d9801903c3653320",-25.8835680496607,NA,NA,NA,23.1943930530627,NA,NA,NA,"Leptospirillales",FALSE,FALSE,"",FALSE,FALSE,""
"82080588026ce46c2e5cf3ff5e56fc66",-22.918846574143,NA,NA,NA,NA,NA,NA,NA,"Bdellovibrionales",FALSE,FALSE,"",FALSE,FALSE,""
"fc327e4ececc2f4066a4fc1054bbdcab",1.10637925184361,0.975146461204518,1.65530973738873,0.989542090929423,0.480311748754399,0.995169205101226,-0.765443356206992,0.99577218501488,"Xanthomonadales",TRUE,FALSE,"",FALSE,FALSE,""
"1120c96058d65a55df61529e403b6a47",24.890711245299,NA,24.6902734769745,NA,NA,NA,NA,NA,"Xanthomonadales",TRUE,FALSE,"",FALSE,FALSE,""
"4888905151d87b45c37d8bfbc7c7baaa",0.595964839279323,0.975146461204518,-1.53562234200867,NA,-0.413078885880798,0.995169205101226,1.54347145033861,0.99577218501488,"Unclassified Gammaproteobacteria",FALSE,FALSE,"",FALSE,FALSE,""
"a921f7d48c056d2365fce6b17bdfbb71",5.01559821311515,0.559520508303833,NA,NA,24.4666180144977,NA,-27.1685189935667,4.54918562147364e-10,"Xanthomonadales",FALSE,FALSE,"",FALSE,TRUE,""
"c4d6b95f55599a9777faa913ffa99aad",-23.7638710039487,NA,-25.9512210403364,NA,NA,NA,23.9285717213542,NA,"Bacillales_H",TRUE,FALSE,"",FALSE,FALSE,""
"e1a2c54f302520b1bca56089503d77e0",1.10153466701144,0.975146461204518,21.1503192304077,NA,-1.37658355292854,NA,6.91455148466247,NA,"Unclassified Bacilli",TRUE,FALSE,"",FALSE,FALSE,""
"59adeb7ec478fa7cb6a05ff40b9a34d2",-3.45045118131326,NA,24.1337358257213,NA,4.78065746979645,NA,NA,NA,"Bacillales_A",FALSE,FALSE,"",FALSE,FALSE,""
"0cb1a8f2800668e33b9ea3ba43e1fec6",1.07009340926809,0.975146461204518,0.196829596737058,0.989542090929423,-0.904017618139631,0.995169205101226,0.801245658307909,0.99577218501488,"Bacillales_B",TRUE,FALSE,"",FALSE,FALSE,""
"e8820a8b0ccb14b286019c21e8bfcf00",-1.07612160423771,NA,21.4640566688,NA,22.8623458738802,NA,NA,NA,"Bacillales_B",FALSE,FALSE,"",FALSE,FALSE,""
"3c636322344866b001a6bb30722d7242",-4.12021459406092,NA,-26.2083606918416,1.5223304432274e-13,-23.8945037778999,NA,NA,NA,"Exiguobacterales",TRUE,TRUE,"↓O",FALSE,FALSE,""
"1a2518325e43623283d3ad6996e6a6dc",0.886414898985635,0.975146461204518,-0.417823816762249,0.989542090929423,0.262034581411183,0.995169205101226,-0.458383295585531,0.99577218501488,"Lactobacillales",FALSE,FALSE,"",FALSE,FALSE,""
